Veríssimo,2,4,1.0625,1.6488,0.3010,0.5000
Cristal,2,4,1.0625,1.6488,0.3010,0.5000
Vera Cruz,1,4,0.5313,1.6488,0.0000,0.5000
Maravilha,1,4,0.5313,1.6488,0.0000,0.5000
Encanto,1,4,0.5313,1.6488,0.0000,0.5000
Coração de Jesus,1,4,0.5313,1.6488,0.0000,0.5000
Canoas,1,4,0.5313,1.6488,0.0000,0.5000
Bebedouro,1,4,0.5313,1.6488,0.0000,0.5000
Palmeiras,171,3,90.8462,1.2366,2.2330,0.2123
Tocantins,11,3,5.8439,1.2366,1.0414,0.2123
Boa Vista,9,3,4.7814,1.2366,0.9542,0.2123
Goiás,66,3,35.0634,1.2366,1.8195,0.2123
Pimenta,7,3,3.7188,1.2366,0.8451,0.2123
Alvorada,6,3,3.1876,1.2366,0.7782,0.2123
Amazonas,44,3,23.3756,1.2366,1.6435,0.2123
São Vicente,4,3,2.1251,1.2366,0.6021,0.2123
Mato Grosso,29,3,15.4067,1.2366,1.4624,0.2123
Santa Bárbara,2,3,1.0625,1.2366,0.3010,0.2123
Palmares,2,3,1.0625,1.2366,0.3010,0.2123
Mombaça,3,3,1.5938,1.2366,0.4771,0.2123
Bela Vista,3,3,1.5938,1.2366,0.4771,0.2123
Atibaia,3,3,1.5938,1.2366,0.4771,0.2123
Angélica,2,3,1.0625,1.2366,0.3010,0.2123
Messias,1,3,0.5313,1.2366,0.0000,0.2123
Juramento,1,3,0.5313,1.2366,0.0000,0.2123
Olaria,12,2,6.3752,0.8244,1.0792,-0.1931
Amapá,13,2,6.9064,0.8244,1.1139,-0.1931
São Francisco,11,2,5.8439,0.8244,1.0414,-0.1931
Ceará,79,2,41.9699,0.8244,1.8976,-0.1931
Olímpia,8,2,4.2501,0.8244,0.9031,-0.1931
Campo Grande,77,2,40.9073,0.8244,1.8865,-0.1931
Laranjeiras,44,2,23.3756,0.8244,1.6435,-0.1931
Iracema,5,2,2.6563,0.8244,0.6990,-0.1931
Colina,4,2,2.1251,0.8244,0.6021,-0.1931
Campinas,31,2,16.4692,0.8244,1.4914,-0.1931
São Sebastião,25,2,13.2816,0.8244,1.3979,-0.1931
São Jorge,26,2,13.8129,0.8244,1.4150,-0.1931
Olinda,24,2,12.7503,0.8244,1.3802,-0.1931
Sobral,2,2,1.0625,0.8244,0.3010,-0.1931
Prado,3,2,1.5938,0.8244,0.4771,-0.1931
Getúlio Vargas,2,2,1.0625,0.8244,0.3010,-0.1931
Concórdia,2,2,1.0625,0.8244,0.3010,-0.1931
Cavalcante,2,2,1.0625,0.8244,0.3010,-0.1931
Orleans,1,2,0.5313,0.8244,0.0000,-0.1931
Lorena,1,2,0.5313,0.8244,0.0000,-0.1931
Gonzaga,1,2,0.5313,0.8244,0.0000,-0.1931
Estiva,1,2,0.5313,0.8244,0.0000,-0.1931
Esteio,1,2,0.5313,0.8244,0.0000,-0.1931
Barão,1,2,0.5313,0.8244,0.0000,-0.1931
Áurea,1,2,0.5313,0.8244,0.0000,-0.1931
Vassouras,12,1,6.3752,0.4122,1.0792,-0.8863
Niterói,102,1,54.1889,0.4122,2.0086,-0.8863
Ribeira,9,1,4.7814,0.4122,0.9542,-0.8863
Nantes,9,1,4.7814,0.4122,0.9542,-0.8863
Anchieta,8,1,4.2501,0.4122,0.9031,-0.8863
Santa Cruz,68,1,36.1260,0.4122,1.8325,-0.8863
Pedreira,6,1,3.1876,0.4122,0.7782,-0.8863
Paraíba,56,1,29.7508,0.4122,1.7482,-0.8863
Salgueiro,44,1,23.3756,0.4122,1.6435,-0.8863
Ubatuba,4,1,2.1251,0.4122,0.6021,-0.8863
Castanheira,4,1,2.1251,0.4122,0.6021,-0.8863
Imperatriz,29,1,15.4067,0.4122,1.4624,-0.8863
Tubarão,3,1,1.5938,0.4122,0.4771,-0.8863
Tietê,3,1,1.5938,0.4122,0.4771,-0.8863
São Bento,19,1,10.0940,0.4122,1.2788,-0.8863
Rosana,2,1,1.0625,0.4122,0.3010,-0.8863
Palmeira,2,1,1.0625,0.4122,0.3010,-0.8863
Loreto,2,1,1.0625,0.4122,0.3010,-0.8863
Leopoldina,2,1,1.0625,0.4122,0.3010,-0.8863
Lages,2,1,1.0625,0.4122,0.3010,-0.8863
Granja,2,1,1.0625,0.4122,0.3010,-0.8863
Centenário,3,1,1.5938,0.4122,0.4771,-0.8863
Capitólio,2,1,1.0625,0.4122,0.3010,-0.8863
Boa Esperança,2,1,1.0625,0.4122,0.3010,-0.8863
Arame,2,1,1.0625,0.4122,0.3010,-0.8863
Turvo,1,1,0.5313,0.4122,0.0000,-0.8863
Restinga,1,1,0.5313,0.4122,0.0000,-0.8863
Formiga,1,1,0.5313,0.4122,0.0000,-0.8863
Consolação,1,1,0.5313,0.4122,0.0000,-0.8863
Araguari,1,1,0.5313,0.4122,0.0000,-0.8863
Total de Cidades em Comum entre os dois Grupos: 313

