//--- Comparação de ocorrências lexicais entre grupos ---//
//--- Palavra | g16 (Angola) | g02 (Portugal) ---//

formalização         | 8, 3.0976       | 1, 1.6451
formalizou           | 0               | 1, 1.6451
formalizá-la         | 2, 0.7744       | 0
formalmente          | 73, 28.2660      | 15, 24.6759
formam               | 10, 3.8721       | 4, 6.5802
formam-se            | 2, 0.7744       | 0
formamos             | 2, 0.7744       | 1, 1.6451
formandas            | 0               | 9, 14.8056
formando             | 4, 1.5488       | 0
formandos            | 21, 8.1313       | 2, 3.2901
formar               | 142, 54.9832      | 41, 67.4475
formar-nos           | 2, 0.7744       | 0
formar-se            | 5, 1.9360       | 1, 1.6451
formaram             | 16, 6.1953       | 4, 6.5802
formaram-se          | 2, 0.7744       | 0
formarei             | 1, 0.3872       | 0
formarem             | 13, 5.0337       | 3, 4.9352
formarmos            | 0               | 1, 1.6451
formará              | 0               | 2, 3.2901
formas               | 216, 83.6364      | 23, 37.8364
formassem            | 1, 0.3872       | 0
formatado            | 6, 2.3232       | 0
formatados           | 2, 0.7744       | 1, 1.6451
formatar             | 5, 1.9360       | 0
formatação           | 9, 3.4848       | 0
formativa            | 14, 5.4209       | 3, 4.9352
formativas           | 13, 5.0337       | 1, 1.6451
formativo            | 7, 2.7104       | 1, 1.6451
formativos           | 2, 0.7744       | 0
formato              | 48, 18.5859      | 10, 16.4506
formatos             | 3, 1.1616       | 0
formaturas           | 1, 0.3872       | 0
formatá-la           | 1, 0.3872       | 0
formatável           | 2, 0.7744       | 0
formavam             | 3, 1.1616       | 1, 1.6451
formação             | 1071, 414.6971     | 137, 225.3734
formações            | 77, 29.8148      | 19, 31.2562
forme                | 5, 1.9360       | 1, 1.6451
formei               | 3, 1.1616       | 0
formem               | 0               | 2, 3.2901
formiga              | 1, 0.3872       | 0
formigas             | 0               | 1, 1.6451
formigueiro          | 0               | 1, 1.6451
formos               | 27, 10.4545      | 1, 1.6451
formosa              | 1, 0.3872       | 0
formou               | 21, 8.1313       | 5, 8.2253
formou-se            | 0               | 1, 1.6451
formula              | 5, 1.9360       | 0
formulada            | 6, 2.3232       | 2, 3.2901
formuladas           | 12, 4.6465       | 4, 6.5802
formulado            | 8, 3.0976       | 0
formulados           | 0               | 1, 1.6451
formular             | 9, 3.4848       | 0
formulação           | 25, 9.6801       | 2, 3.2901
formulações          | 1, 0.3872       | 1, 1.6451
formulou             | 0               | 1, 1.6451
formulário           | 3, 1.1616       | 1, 1.6451
formulários          | 2, 0.7744       | 0
formámos             | 2, 0.7744       | 0
fornada              | 1, 0.3872       | 0
fornalha             | 1, 0.3872       | 0
fornece              | 12, 4.6465       | 4, 6.5802
fornecedor           | 29, 11.2290      | 1, 1.6451
fornecedora          | 4, 1.5488       | 0
fornecedoras         | 1, 0.3872       | 0
fornecedores         | 57, 22.0707      | 3, 4.9352
fornecem             | 9, 3.4848       | 4, 6.5802
fornecemos           | 1, 0.3872       | 1, 1.6451
fornecendo           | 8, 3.0976       | 0
fornecer             | 69, 26.7172      | 20, 32.9012
fornecer-lhes        | 0               | 1, 1.6451
forneceram           | 7, 2.7104       | 1, 1.6451
fornecerem           | 3, 1.1616       | 1, 1.6451
fornecerá            | 2, 0.7744       | 0
fornecesse           | 3, 1.1616       | 1, 1.6451
forneceu             | 8, 3.0976       | 3, 4.9352
fornecia             | 1, 0.3872       | 0
forneciam            | 1, 0.3872       | 0
fornecida            | 12, 4.6465       | 1, 1.6451
fornecidas           | 9, 3.4848       | 3, 4.9352
fornecido            | 10, 3.8721       | 2, 3.2901
fornecidos           | 16, 6.1953       | 4, 6.5802
fornecimento         | 128, 49.5623      | 7, 11.5154
fornecimentos        | 33, 12.7778      | 2, 3.2901
forneçam             | 2, 0.7744       | 0
forno                | 1, 0.3872       | 2, 3.2901
foro                 | 20, 7.7441       | 4, 6.5802
foros                | 3, 1.1616       | 0
forra                | 1, 0.3872       | 0
forrado              | 1, 0.3872       | 0
forragens            | 1, 0.3872       | 0
forretice            | 2, 0.7744       | 0
forró                | 4, 1.5488       | 0
fortalece            | 1, 0.3872       | 0
fortalecem           | 6, 2.3232       | 0
fortalecendo         | 5, 1.9360       | 0
fortalecer           | 66, 25.5556      | 8, 13.1605
fortalecer-se        | 8, 3.0976       | 0
fortaleceram         | 1, 0.3872       | 0
fortaleceu           | 2, 0.7744       | 0
fortaleceu-se        | 1, 0.3872       | 0
fortalecia           | 1, 0.3872       | 0
fortalecidas         | 4, 1.5488       | 0
fortalecido          | 4, 1.5488       | 1, 1.6451
fortalecidos         | 0               | 1, 1.6451
fortalecimento       | 47, 18.1987      | 2, 3.2901
fortalecê-la         | 1, 0.3872       | 0
fortalecê-lo         | 1, 0.3872       | 0
fortaleza            | 19, 7.3569       | 2, 3.2901
fortalezas           | 21, 8.1313       | 0
fortaleça            | 1, 0.3872       | 0
fortaleçam           | 6, 2.3232       | 1, 1.6451
forte                | 487, 188.5691     | 180, 296.1111
fortemente           | 75, 29.0404      | 19, 31.2562
fortes               | 182, 70.4714      | 82, 134.8950
fortifica-te         | 0               | 1, 1.6451
fortificadas         | 1, 0.3872       | 0
fortificado          | 1, 0.3872       | 0
fortificação         | 2, 0.7744       | 0
fortificações        | 5, 1.9360       | 1, 1.6451
fortifiquem          | 1, 0.3872       | 0
fortins              | 1, 0.3872       | 0
fortuita             | 2, 0.7744       | 0
fortuna              | 99, 38.3333      | 6, 9.8704
fortunas             | 29, 11.2290      | 2, 3.2901
fortunato            | 50, 19.3603      | 0
fortíssima           | 0               | 1, 1.6451
fortíssimas          | 2, 0.7744       | 0
fortíssimos          | 0               | 1, 1.6451
força                | 829, 320.9934     | 142, 233.5987
forçada              | 13, 5.0337       | 8, 13.1605
forçadas             | 14, 5.4209       | 0
forçado              | 40, 15.4882      | 4, 6.5802
forçados             | 52, 20.1347      | 8, 13.1605
forçam               | 1, 0.3872       | 0
forçam-nos           | 1, 0.3872       | 0
forçando             | 9, 3.4848       | 0
forçando-os          | 0               | 1, 1.6451
forçar               | 19, 7.3569       | 5, 8.2253
forçaram             | 11, 4.2593       | 3, 4.9352
forçaram-no          | 0               | 1, 1.6451
forçarem             | 4, 1.5488       | 1, 1.6451
forças               | 1039, 402.3065     | 170, 279.6605
forçava              | 2, 0.7744       | 0
forçosa              | 0               | 1, 1.6451
forçosamente         | 11, 4.2593       | 0
forçoso              | 1, 0.3872       | 0
forçou               | 4, 1.5488       | 5, 8.2253
forçou-as            | 0               | 1, 1.6451
forçá-lo             | 5, 1.9360       | 0
forçá-los            | 4, 1.5488       | 0
fosfato              | 3, 1.1616       | 0
fosfatos             | 11, 4.2593       | 0
fossa                | 1, 0.3872       | 0
fossas               | 8, 3.0976       | 0
fosse                | 478, 185.0842     | 93, 152.9907
fossem               | 160, 61.9529      | 24, 39.4815
fossemos             | 12, 4.6465       | 1, 1.6451
fosses               | 4, 1.5488       | 1, 1.6451
fosso                | 37, 14.3266      | 5, 8.2253
foste                | 4, 1.5488       | 2, 3.2901
foto                 | 162, 62.7273      | 44, 72.3827
fotocopiadora        | 1, 0.3872       | 0
fotocópia            | 4, 1.5488       | 0
fotocópias           | 2, 0.7744       | 0
fotografa-te         | 0               | 1, 1.6451
fotografada          | 1, 0.3872       | 4, 6.5802
fotografadas         | 3, 1.1616       | 0
fotografado          | 0               | 4, 6.5802
fotografados         | 2, 0.7744       | 2, 3.2901
fotografamos         | 2, 0.7744       | 0
fotografando         | 2, 0.7744       | 1, 1.6451
fotografando-os      | 1, 0.3872       | 0
fotografar           | 17, 6.5825       | 5, 8.2253
fotografar-se        | 0               | 1, 1.6451
fotografarem-nos     | 1, 0.3872       | 0
fotografassem        | 1, 0.3872       | 0
fotografia           | 71, 27.4916      | 47, 77.3179
fotografias          | 37, 14.3266      | 43, 70.7376
fotográfica          | 16, 6.1953       | 12, 19.7407
fotográficas         | 1, 0.3872       | 2, 3.2901
fotográfico          | 5, 1.9360       | 1, 1.6451
fotográficos         | 8, 3.0976       | 1, 1.6451
fotolito             | 2, 0.7744       | 0
fotometria           | 0               | 1, 1.6451
fotos                | 46, 17.8115      | 15, 24.6759
fotossíntese         | 1, 0.3872       | 0
fotovoltaicos        | 1, 0.3872       | 0
fotógrafa            | 1, 0.3872       | 1, 1.6451
fotógrafo            | 17, 6.5825       | 8, 13.1605
fotógrafos           | 7, 2.7104       | 1, 1.6451
foz                  | 4, 1.5488       | 0
fpf                  | 1, 0.3872       | 0
fraca                | 93, 36.0101      | 5, 8.2253
fracas               | 4, 1.5488       | 1, 1.6451
fracassado           | 6, 2.3232       | 0
fracassados          | 4, 1.5488       | 0
fracassar            | 6, 2.3232       | 2, 3.2901
fracassaram          | 4, 1.5488       | 0
fracasso             | 49, 18.9731      | 10, 16.4506
fracassos            | 4, 1.5488       | 1, 1.6451
fracassou            | 1, 0.3872       | 0
fraciona             | 0               | 1, 1.6451
fraco                | 48, 18.5859      | 12, 19.7407
fracos               | 36, 13.9394      | 10, 16.4506
fracção              | 6, 2.3232       | 0
fracções             | 4, 1.5488       | 0
frade                | 8, 3.0976       | 0
fragata              | 35, 13.5522      | 2, 3.2901
fragilidade          | 22, 8.5185       | 4, 6.5802
fragilidades         | 14, 5.4209       | 2, 3.2901
fragilizada          | 2, 0.7744       | 4, 6.5802
fragilizado          | 1, 0.3872       | 2, 3.2901
fragilizar           | 3, 1.1616       | 0
fragilização         | 0               | 1, 1.6451
fragilizou           | 2, 0.7744       | 0
fragmentada          | 3, 1.1616       | 0
fragmentado          | 0               | 1, 1.6451
fragmentação         | 10, 3.8721       | 1, 1.6451
fragmento            | 3, 1.1616       | 0
fragmentos           | 8, 3.0976       | 2, 3.2901
fragoso              | 11, 4.2593       | 0
fragrâncias          | 1, 0.3872       | 0
fralda               | 2, 0.7744       | 0
fraldas              | 1, 0.3872       | 1, 1.6451
framboesa            | 4, 1.5488       | 0
franca               | 7, 2.7104       | 1, 1.6451
francamente          | 17, 6.5825       | 3, 4.9352
francas              | 0               | 1, 1.6451
francesa             | 90, 34.8485      | 97, 159.5710
francesas            | 22, 8.5185       | 19, 31.2562
franceses            | 38, 14.7138      | 37, 60.8673
francesinha          | 0               | 1, 1.6451
francis              | 9, 3.4848       | 0
francisca            | 39, 15.1010      | 0
franciscana          | 1, 0.3872       | 0
franciscanos         | 1, 0.3872       | 0
francisco            | 469, 181.5994     | 0
franco               | 45, 17.4242      | 2, 3.2901
francofonia          | 15, 5.8081       | 0
francos              | 7, 2.7104       | 4, 6.5802
francês              | 124, 48.0135      | 141, 231.9537
francófona           | 3, 1.1616       | 0
francófono           | 3, 1.1616       | 0
francófonos          | 8, 3.0976       | 2, 3.2901
frango               | 20, 7.7441       | 2, 3.2901
frangos              | 6, 2.3232       | 2, 3.2901
franja               | 25, 9.6801       | 2, 3.2901
franjas              | 7, 2.7104       | 2, 3.2901
frank                | 7, 2.7104       | 0
frankfurt            | 3, 1.1616       | 0
franklin             | 9, 3.4848       | 0
franqueadas          | 2, 0.7744       | 0
franqueado           | 1, 0.3872       | 0
franquearem          | 3, 1.1616       | 0
franqueou            | 2, 0.7744       | 0
franqueza            | 3, 1.1616       | 1, 1.6451
franquia             | 4, 1.5488       | 0
franz                | 5, 1.9360       | 0
franzina             | 1, 0.3872       | 0
franzino             | 2, 0.7744       | 0
frança               | 239, 92.5421      | 0
françois             | 31, 12.0034      | 0
fraqueza             | 20, 7.7441       | 0
fraquezas            | 11, 4.2593       | 3, 4.9352
fraquinho            | 2, 0.7744       | 0
fraquinhos           | 5, 1.9360       | 0
fraquíssima          | 1, 0.3872       | 0
frascos              | 1, 0.3872       | 0
frase                | 53, 20.5219      | 13, 21.3858
fraseado             | 1, 0.3872       | 0
fraseados            | 2, 0.7744       | 0
frases               | 22, 8.5185       | 8, 13.1605
fraterna             | 2, 0.7744       | 0
fraternidade         | 17, 6.5825       | 1, 1.6451
fraterno             | 3, 1.1616       | 0
fratricida           | 6, 2.3232       | 1, 1.6451
fratura              | 2, 0.7744       | 11, 18.0957
fraturado            | 0               | 3, 4.9352
fraturante           | 0               | 3, 4.9352
fraturantes          | 0               | 1, 1.6451
fraturara            | 0               | 1, 1.6451
fraturas             | 0               | 2, 3.2901
fraturou             | 0               | 4, 6.5802
fraude               | 119, 46.0775      | 51, 83.8981
fraudes              | 17, 6.5825       | 2, 3.2901
fraudulenta          | 22, 8.5185       | 1, 1.6451
fraudulentamente     | 1, 0.3872       | 1, 1.6451
fraudulentas         | 11, 4.2593       | 1, 1.6451
fraudulento          | 2, 0.7744       | 5, 8.2253
fraudulentos         | 10, 3.8721       | 0
fração               | 0               | 1, 1.6451
frederico            | 5, 1.9360       | 0
fregueses            | 2, 0.7744       | 0
freguesia            | 2, 0.7744       | 40, 65.8025
freguesias           | 0               | 15, 24.6759
freguês              | 2, 0.7744       | 0
frei                 | 19, 7.3569       | 0
freios               | 1, 0.3872       | 0
freira               | 3, 1.1616       | 0
freiras              | 2, 0.7744       | 0
freire               | 20, 7.7441       | 0
freitas              | 14, 5.4209       | 0
frenando             | 1, 0.3872       | 0
frenesim             | 2, 0.7744       | 0
frente               | 622, 240.8418     | 272, 447.4567
frentes              | 39, 15.1010      | 1, 1.6451
frenética            | 3, 1.1616       | 2, 3.2901
frenético            | 1, 0.3872       | 0
frequenta            | 7, 2.7104       | 3, 4.9352
frequentada          | 8, 3.0976       | 2, 3.2901
frequentadas         | 2, 0.7744       | 0
frequentado          | 16, 6.1953       | 2, 3.2901
frequentador         | 0               | 1, 1.6451
frequentadores       | 6, 2.3232       | 2, 3.2901
frequentados         | 3, 1.1616       | 2, 3.2901
frequentam           | 8, 3.0976       | 4, 6.5802
frequentando         | 8, 3.0976       | 0
frequentar           | 28, 10.8418      | 8, 13.1605
frequentaram         | 2, 0.7744       | 0
frequentarem         | 2, 0.7744       | 2, 3.2901
frequentava          | 5, 1.9360       | 2, 3.2901
frequentavam         | 6, 2.3232       | 0
frequente            | 13, 5.0337       | 4, 6.5802
frequentei           | 3, 1.1616       | 0
frequentem           | 2, 0.7744       | 1, 1.6451
frequentemente       | 50, 19.3603      | 19, 31.2562
frequentes           | 33, 12.7778      | 7, 11.5154
frequentou           | 6, 2.3232       | 4, 6.5802
frequência           | 32, 12.3906      | 15, 24.6759
frequências          | 12, 4.6465       | 3, 4.9352
fresca               | 3, 1.1616       | 4, 6.5802
frescas              | 3, 1.1616       | 1, 1.6451
fresco               | 6, 2.3232       | 5, 8.2253
frescos              | 11, 4.2593       | 3, 4.9352
frescura             | 1, 0.3872       | 0
fretado              | 0               | 1, 1.6451
fretados             | 1, 0.3872       | 0
fretar               | 1, 0.3872       | 0
frete                | 3, 1.1616       | 1, 1.6451
fretes               | 2, 0.7744       | 2, 3.2901
fretilin             | 1, 0.3872       | 0
freudianas           | 1, 0.3872       | 0
freáticas            | 2, 0.7744       | 1, 1.6451
freático             | 4, 1.5488       | 0
fria                 | 46, 17.8115      | 2, 3.2901
friamente            | 2, 0.7744       | 0
frias                | 0               | 5, 8.2253
fricções             | 1, 0.3872       | 0
frieza               | 0               | 5, 8.2253
frigideira           | 0               | 1, 1.6451
frigidez             | 2, 0.7744       | 0
frigorífica          | 0               | 1, 1.6451
frigoríficas         | 3, 1.1616       | 0
frigorífico          | 0               | 2, 3.2901
frigoríficos         | 3, 1.1616       | 0
frio                 | 26, 10.0673      | 18, 29.6111
frios                | 0               | 3, 4.9352
frisa                | 10, 3.8721       | 19, 31.2562
frisa-se             | 0               | 1, 1.6451
frisado              | 2, 0.7744       | 0
frisam               | 1, 0.3872       | 1, 1.6451
frisando             | 26, 10.0673      | 22, 36.1914
frisar               | 12, 4.6465       | 3, 4.9352
frisaram             | 1, 0.3872       | 0
frisasse             | 1, 0.3872       | 0
frisava              | 1, 0.3872       | 0
frisou               | 327, 126.6162     | 93, 152.9907
frita                | 0               | 1, 1.6451
fritas               | 0               | 7, 11.5154
frito                | 0               | 2, 3.2901
fritz                | 2, 0.7744       | 0
frondosas            | 0               | 1, 1.6451
frondosos            | 2, 0.7744       | 0
frontais             | 1, 0.3872       | 1, 1.6451
frontal              | 11, 4.2593       | 7, 11.5154
frontalidade         | 6, 2.3232       | 0
frontalmente         | 7, 2.7104       | 1, 1.6451
fronteira            | 139, 53.8216      | 66, 108.5741
fronteiras           | 118, 45.6902      | 46, 75.6728
fronteiriça          | 13, 5.0337       | 2, 3.2901
fronteiriças         | 11, 4.2593       | 3, 4.9352
fronteiriço          | 13, 5.0337       | 3, 4.9352
fronteiriços         | 9, 3.4848       | 0
fronteiro            | 2, 0.7744       | 0
frota                | 20, 7.7441       | 12, 19.7407
frotas               | 2, 0.7744       | 0
frouxa               | 2, 0.7744       | 0
frouxos              | 0               | 1, 1.6451
frugalidade          | 2, 0.7744       | 0
frui                 | 1, 0.3872       | 0
fruir                | 2, 0.7744       | 0
fruição              | 1, 0.3872       | 0
frustra              | 2, 0.7744       | 0
frustra-me           | 2, 0.7744       | 0
frustrada            | 13, 5.0337       | 4, 6.5802
frustradas           | 2, 0.7744       | 0
frustrado            | 48, 18.5859      | 1, 1.6451
frustrados           | 25, 9.6801       | 1, 1.6451
frustram             | 0               | 1, 1.6451
frustrando-lhes      | 1, 0.3872       | 0
frustrante           | 2, 0.7744       | 0
frustrantes          | 1, 0.3872       | 1, 1.6451
frustrar             | 4, 1.5488       | 0
frustraram           | 2, 0.7744       | 1, 1.6451
frustração           | 23, 8.9057       | 8, 13.1605
frustrações          | 9, 3.4848       | 2, 3.2901
frustrou             | 1, 0.3872       | 0
fruta                | 17, 6.5825       | 8, 13.1605
frutado              | 4, 1.5488       | 0
frutas               | 19, 7.3569       | 6, 9.8704
fruteira             | 0               | 1, 1.6451
fruteiras            | 1, 0.3872       | 0
fruticultura         | 1, 0.3872       | 0
fruto                | 168, 65.0505      | 22, 36.1914
frutos               | 36, 13.9394      | 13, 21.3858
frutuosa             | 1, 0.3872       | 0
frutuoso             | 1, 0.3872       | 2, 3.2901
frutícola            | 1, 0.3872       | 0
frutícolas           | 1, 0.3872       | 0
frutíferas           | 2, 0.7744       | 0
frágeis              | 15, 5.8081       | 4, 6.5802
frágil               | 33, 12.7778      | 5, 8.2253
fuga                 | 115, 44.5286      | 76, 125.0247
fugas                | 7, 2.7104       | 1, 1.6451
fugiam               | 1, 0.3872       | 0
fugida               | 3, 1.1616       | 0
fugido               | 3, 1.1616       | 12, 19.7407
fugidos              | 2, 0.7744       | 0
fugimos              | 3, 1.1616       | 0
fugindo              | 7, 2.7104       | 0
fugir                | 87, 33.6869      | 38, 62.5123
fugiram              | 24, 9.2929       | 22, 36.1914
fugirem              | 4, 1.5488       | 3, 4.9352
fugisse              | 0               | 1, 1.6451
fugissem             | 2, 0.7744       | 0
fugitivo             | 0               | 5, 8.2253
fugitivos            | 1, 0.3872       | 2, 3.2901
fugiu                | 13, 5.0337       | 30, 49.3518
fui                  | 237, 91.7677      | 22, 36.1914
fuja                 | 2, 0.7744       | 1, 1.6451
fujam                | 1, 0.3872       | 0
fula                 | 4, 1.5488       | 0
fulano               | 20, 7.7441       | 0
fulanos              | 1, 0.3872       | 0
fulcrais             | 7, 2.7104       | 1, 1.6451
fulcral              | 5, 1.9360       | 4, 6.5802
fulgor               | 2, 0.7744       | 4, 6.5802
fulgurante           | 1, 0.3872       | 0
fulo                 | 2, 0.7744       | 0
fuma                 | 6, 2.3232       | 0
fumado               | 2, 0.7744       | 4, 6.5802
fumador              | 0               | 1, 1.6451
fumados              | 2, 0.7744       | 1, 1.6451
fumando              | 1, 0.3872       | 0
fumar                | 5, 1.9360       | 4, 6.5802
fumaradas            | 1, 0.3872       | 0
fumaça               | 2, 0.7744       | 0
fumegantes           | 0               | 1, 1.6451
fumeiro              | 0               | 1, 1.6451
fumeiros             | 0               | 1, 1.6451
fumo                 | 21, 8.1313       | 12, 19.7407
fumos                | 1, 0.3872       | 1, 1.6451
funciona             | 90, 34.8485      | 20, 32.9012
funcionado           | 1, 0.3872       | 1, 1.6451
funcionais           | 8, 3.0976       | 0
funcional            | 16, 6.1953       | 0
funcionalidade       | 7, 2.7104       | 6, 9.8704
funcionalidades      | 1, 0.3872       | 1, 1.6451
funcionalismo        | 3, 1.1616       | 0
funcionalmente       | 1, 0.3872       | 0
funcionam            | 71, 27.4916      | 5, 8.2253
funcionamento        | 273, 105.7071     | 44, 72.3827
funcionamos          | 4, 1.5488       | 0
funcionando          | 12, 4.6465       | 0
funcionar            | 138, 53.4344      | 34, 55.9321
funcionara           | 1, 0.3872       | 0
funcionaram          | 1, 0.3872       | 3, 4.9352
funcionarem          | 4, 1.5488       | 4, 6.5802
funcionaria          | 1, 0.3872       | 1, 1.6451
funcionariam         | 1, 0.3872       | 0
funcionará           | 2, 0.7744       | 1, 1.6451
funcionarão          | 1, 0.3872       | 0
funcionasse          | 1, 0.3872       | 1, 1.6451
funcionassem         | 0               | 1, 1.6451
funcionava           | 12, 4.6465       | 2, 3.2901
funcionavam          | 3, 1.1616       | 2, 3.2901
funcione             | 6, 2.3232       | 3, 4.9352
funcionem            | 3, 1.1616       | 0
funcionou            | 10, 3.8721       | 7, 11.5154
funcionária          | 25, 9.6801       | 31, 50.9969
funcionárias         | 5, 1.9360       | 1, 1.6451
funcionário          | 118, 45.6902      | 30, 49.3518
funcionários         | 316, 122.3569     | 87, 143.1204
funcionávamos        | 2, 0.7744       | 0
funda                | 18, 6.9697       | 0
funda-se             | 2, 0.7744       | 1, 1.6451
fundada              | 54, 20.9091      | 3, 4.9352
fundadas             | 9, 3.4848       | 0
fundado              | 76, 29.4276      | 3, 4.9352
fundador             | 133, 51.4983      | 41, 67.4475
fundadora            | 8, 3.0976       | 4, 6.5802
fundadoras           | 1, 0.3872       | 1, 1.6451
fundadores           | 26, 10.0673      | 5, 8.2253
fundados             | 0               | 3, 4.9352
fundamenta           | 3, 1.1616       | 0
fundamenta-se        | 4, 1.5488       | 1, 1.6451
fundamentada         | 9, 3.4848       | 4, 6.5802
fundamentadas        | 8, 3.0976       | 0
fundamentado         | 11, 4.2593       | 1, 1.6451
fundamentados        | 2, 0.7744       | 1, 1.6451
fundamentais         | 217, 84.0236      | 26, 42.7716
fundamental          | 247, 95.6398      | 41, 67.4475
fundamentalismo      | 10, 3.8721       | 0
fundamentalista      | 6, 2.3232       | 1, 1.6451
fundamentalistas     | 6, 2.3232       | 0
fundamentalmente     | 57, 22.0707      | 3, 4.9352
fundamentalíssimo    | 1, 0.3872       | 0
fundamentam          | 2, 0.7744       | 0
fundamentando        | 1, 0.3872       | 1, 1.6451
fundamentar          | 20, 7.7441       | 0
fundamentaria        | 1, 0.3872       | 0
fundamentará         | 1, 0.3872       | 0
fundamentação        | 45, 17.4242      | 1, 1.6451
fundamento           | 67, 25.9428      | 3, 4.9352
fundamentos          | 47, 18.1987      | 3, 4.9352
fundamentou          | 7, 2.7104       | 2, 3.2901
fundantes            | 2, 0.7744       | 0
fundar               | 14, 5.4209       | 0
fundaram             | 6, 2.3232       | 0
fundarmos            | 4, 1.5488       | 0
fundação             | 311, 120.4209     | 11, 18.0957
fundações            | 8, 3.0976       | 0
funde                | 1, 0.3872       | 0
funde-se             | 1, 0.3872       | 0
fundem-se            | 0               | 1, 1.6451
fundida              | 0               | 1, 1.6451
fundido              | 3, 1.1616       | 0
fundindo-se          | 2, 0.7744       | 0
fundir               | 2, 0.7744       | 0
fundiriam            | 1, 0.3872       | 0
fundista             | 3, 1.1616       | 0
fundistas            | 6, 2.3232       | 0
fundiária            | 4, 1.5488       | 0
fundiárias           | 1, 0.3872       | 0
fundição             | 2, 0.7744       | 0
fundo                | 533, 206.3805     | 96, 157.9259
fundos               | 299, 115.7744     | 87, 143.1204
fundou               | 14, 5.4209       | 5, 8.2253
fundou-se            | 1, 0.3872       | 0
funerais             | 18, 6.9697       | 2, 3.2901
funeral              | 34, 13.1650      | 14, 23.0309
funerária            | 3, 1.1616       | 1, 1.6451
funerárias           | 7, 2.7104       | 0
funerários           | 3, 1.1616       | 0
funesta              | 1, 0.3872       | 0
funil                | 2, 0.7744       | 0
função               | 380, 147.1381     | 61, 100.3488
funções              | 306, 118.4849     | 123, 202.3426
furacão              | 3, 1.1616       | 18, 29.6111
furacões             | 0               | 1, 1.6451
furadas              | 2, 0.7744       | 0
furado               | 0               | 1, 1.6451
furando              | 2, 0.7744       | 0
furar                | 1, 0.3872       | 1, 1.6451
furaram              | 2, 0.7744       | 0
furaria              | 0               | 2, 3.2901
furação              | 0               | 1, 1.6451
furiosa              | 4, 1.5488       | 0
furioso              | 2, 0.7744       | 1, 1.6451
furo                 | 5, 1.9360       | 0
furor                | 6, 2.3232       | 0
furos                | 20, 7.7441       | 0
furou                | 2, 0.7744       | 0
furtada              | 1, 0.3872       | 2, 3.2901
furtadas             | 1, 0.3872       | 2, 3.2901
furtado              | 8, 3.0976       | 10, 16.4506
furtados             | 2, 0.7744       | 8, 13.1605
furtam               | 1, 0.3872       | 0
furtar               | 0               | 3, 4.9352
furtaram             | 0               | 1, 1.6451
furtava              | 0               | 1, 1.6451
furte                | 0               | 1, 1.6451
furtiva              | 21, 8.1313       | 1, 1.6451
furtivos             | 4, 1.5488       | 0
furto                | 7, 2.7104       | 22, 36.1914
furtos               | 1, 0.3872       | 11, 18.0957
fusca                | 2, 0.7744       | 0
fuselagem            | 3, 1.1616       | 0
fusionistas          | 1, 0.3872       | 0
fustiga              | 1, 0.3872       | 0
fustigadas           | 2, 0.7744       | 0
fustigados           | 0               | 2, 3.2901
fustigando           | 1, 0.3872       | 0
fustigar             | 0               | 1, 1.6451
fustigaram           | 0               | 1, 1.6451
fustigarem           | 4, 1.5488       | 0
fustigou             | 2, 0.7744       | 0
fusão                | 44, 17.0370      | 4, 6.5802
fusíveis             | 1, 0.3872       | 0
fusões               | 5, 1.9360       | 1, 1.6451
futebol              | 542, 209.8654     | 286, 470.4876
futebolista          | 17, 6.5825       | 47, 77.3179
futebolistas         | 4, 1.5488       | 13, 21.3858
futebolística        | 0               | 1, 1.6451
futebolísticas       | 1, 0.3872       | 0
futebolístico        | 0               | 1, 1.6451
futura               | 44, 17.0370      | 14, 23.0309
futuramente          | 16, 6.1953       | 2, 3.2901
futuras              | 54, 20.9091      | 9, 14.8056
futurismo            | 0               | 1, 1.6451
futurista            | 2, 0.7744       | 0
futuristas           | 0               | 1, 1.6451
futuro               | 518, 200.5724     | 162, 266.5000
futurologista        | 4, 1.5488       | 0
futuros              | 64, 24.7812      | 9, 14.8056
fuzilado             | 5, 1.9360       | 0
fuzilados            | 7, 2.7104       | 0
fuzilamento          | 14, 5.4209       | 0
fuzilamentos         | 4, 1.5488       | 1, 1.6451
fuzileiros           | 1, 0.3872       | 0
fuzilou-os           | 2, 0.7744       | 0
fá                   | 2, 0.7744       | 0
fá-lo                | 8, 3.0976       | 0
fá-lo-ei             | 1, 0.3872       | 0
fábio                | 8, 3.0976       | 0
fábrica              | 164, 63.5017      | 9, 14.8056
fábricas             | 44, 17.0370      | 10, 16.4506
fábula               | 2, 0.7744       | 1, 1.6451
fáceis               | 22, 8.5185       | 7, 11.5154
fácil                | 291, 112.6768     | 43, 70.7376
fármaco              | 1, 0.3872       | 3, 4.9352
fármacos             | 11, 4.2593       | 0
fátima               | 53, 20.5219      | 0
fã                   | 4, 1.5488       | 3, 4.9352
fãs                  | 52, 20.1347      | 16, 26.3210
fé                   | 108, 41.8182      | 16, 26.3210
félix                | 54, 20.9091      | 0
fémur                | 0               | 1, 1.6451
férias               | 46, 17.8115      | 45, 74.0278
férrea               | 17, 6.5825       | 4, 6.5802
férreas              | 1, 0.3872       | 3, 4.9352
férreo               | 4, 1.5488       | 0
férteis              | 5, 1.9360       | 1, 1.6451
fértil               | 27, 10.4545      | 4, 6.5802
fétida               | 2, 0.7744       | 1, 1.6451
